snapshot_utc,terminal,gas_day,period_from,period_to,indicator,period_type,value_kwh,unit,operator_key,point_key,direction,flow_status,last_update
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T06:00:00+02:00,2026-09-21T07:00:00+02:00,Physical Flow,hour,20316389,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T08:54:29+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T07:00:00+02:00,2026-09-21T08:00:00+02:00,Physical Flow,hour,20286111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T10:03:49+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T08:00:00+02:00,2026-09-21T09:00:00+02:00,Physical Flow,hour,20291667,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T11:22:50+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T09:00:00+02:00,2026-09-21T10:00:00+02:00,Physical Flow,hour,20250278,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T12:23:29+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T10:00:00+02:00,2026-09-21T11:00:00+02:00,Physical Flow,hour,20041389,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T12:23:29+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T11:00:00+02:00,2026-09-21T12:00:00+02:00,Physical Flow,hour,20085000,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T13:50:29+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T12:00:00+02:00,2026-09-21T13:00:00+02:00,Physical Flow,hour,20397778,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T14:41:29+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T13:00:00+02:00,2026-09-21T14:00:00+02:00,Physical Flow,hour,20500278,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T15:39:50+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T14:00:00+02:00,2026-09-21T15:00:00+02:00,Physical Flow,hour,20508333,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T16:47:10+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T15:00:00+02:00,2026-09-21T16:00:00+02:00,Physical Flow,hour,20463889,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T17:46:49+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T16:00:00+02:00,2026-09-21T17:00:00+02:00,Physical Flow,hour,20455000,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T18:25:49+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T17:00:00+02:00,2026-09-21T18:00:00+02:00,Physical Flow,hour,20521944,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T19:31:29+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T18:00:00+02:00,2026-09-21T19:00:00+02:00,Physical Flow,hour,20525000,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T20:28:29+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T19:00:00+02:00,2026-09-21T20:00:00+02:00,Physical Flow,hour,20340000,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T22:33:09+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T20:00:00+02:00,2026-09-21T21:00:00+02:00,Physical Flow,hour,20338788,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-21T23:25:30+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T21:00:00+02:00,2026-09-21T22:00:00+02:00,Physical Flow,hour,20345556,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-22T00:31:29+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T22:00:00+02:00,2026-09-21T23:00:00+02:00,Physical Flow,hour,20308056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-22T00:31:29+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-21,2026-09-21T23:00:00+02:00,2026-09-22T00:00:00+02:00,Physical Flow,hour,20253056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-22T01:28:29+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-22,2026-09-22T00:00:00+02:00,2026-09-22T01:00:00+02:00,Physical Flow,hour,20218788,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-22T02:32:09+02:00
2026-09-22T15:28:34+00:00,gate,2026-09-22,2026-09-22T01:00:00+02:00,2026-09-22T02:00:00+02:00,Physical Flow,hour,20333889,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-22T04:30:29+02:00
