snapshot_utc,terminal,gas_day,period_from,period_to,indicator,period_type,value_kwh,unit,operator_key,point_key,direction,flow_status,last_update
2026-09-18T21:16:57+00:00,gate,2026-09-17,2026-09-17T06:00:00+02:00,2026-09-17T07:00:00+02:00,Physical Flow,hour,20277500,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T09:04:29+02:00
2026-09-18T21:16:57+00:00,gate,2026-09-17,2026-09-17T07:00:00+02:00,2026-09-17T08:00:00+02:00,Physical Flow,hour,20227222,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T10:07:09+02:00
2026-09-18T21:16:57+00:00,gate,2026-09-17,2026-09-17T08:00:00+02:00,2026-09-17T09:00:00+02:00,Physical Flow,hour,20181944,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T11:28:30+02:00
2026-09-18T21:16:57+00:00,gate,2026-09-17,2026-09-17T09:00:00+02:00,2026-09-17T10:00:00+02:00,Physical Flow,hour,20258333,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T11:28:30+02:00
2026-09-18T21:16:57+00:00,gate,2026-09-17,2026-09-17T10:00:00+02:00,2026-09-17T11:00:00+02:00,Physical Flow,hour,20296111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T12:42:31+02:00
2026-09-18T21:16:57+00:00,gate,2026-09-17,2026-09-17T11:00:00+02:00,2026-09-17T12:00:00+02:00,Physical Flow,hour,20326111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T13:35:29+02:00
2026-09-18T21:16:57+00:00,gate,2026-09-17,2026-09-17T12:00:00+02:00,2026-09-17T13:00:00+02:00,Physical Flow,hour,20362778,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T14:19:49+02:00
2026-09-18T21:16:57+00:00,gate,2026-09-17,2026-09-17T13:00:00+02:00,2026-09-17T14:00:00+02:00,Physical Flow,hour,20327500,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T15:41:30+02:00
2026-09-18T21:16:57+00:00,gate,2026-09-17,2026-09-17T14:00:00+02:00,2026-09-17T15:00:00+02:00,Physical Flow,hour,20322500,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T16:29:49+02:00
2026-09-18T21:16:57+00:00,gate,2026-09-17,2026-09-17T15:00:00+02:00,2026-09-17T16:00:00+02:00,Physical Flow,hour,20323333,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T18:42:09+02:00
