snapshot_utc,terminal,gas_day,period_from,period_to,indicator,period_type,value_kwh,unit,operator_key,point_key,direction,flow_status,last_update
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T06:00:00+02:00,2026-09-16T07:00:00+02:00,Physical Flow,hour,20170278,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T09:55:10+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T07:00:00+02:00,2026-09-16T08:00:00+02:00,Physical Flow,hour,20141111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T09:55:10+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T08:00:00+02:00,2026-09-16T09:00:00+02:00,Physical Flow,hour,20136389,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T11:10:09+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T09:00:00+02:00,2026-09-16T10:00:00+02:00,Physical Flow,hour,20122500,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T12:27:49+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T10:00:00+02:00,2026-09-16T11:00:00+02:00,Physical Flow,hour,19995000,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T12:27:49+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T11:00:00+02:00,2026-09-16T12:00:00+02:00,Physical Flow,hour,20017222,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T13:52:10+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T12:00:00+02:00,2026-09-16T13:00:00+02:00,Physical Flow,hour,19895000,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T14:59:29+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T13:00:00+02:00,2026-09-16T14:00:00+02:00,Physical Flow,hour,19936389,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T15:57:50+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T14:00:00+02:00,2026-09-16T15:00:00+02:00,Physical Flow,hour,20017222,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T17:08:11+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T15:00:00+02:00,2026-09-16T16:00:00+02:00,Physical Flow,hour,20196944,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T18:04:09+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T16:00:00+02:00,2026-09-16T17:00:00+02:00,Physical Flow,hour,20253056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T18:58:10+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T17:00:00+02:00,2026-09-16T18:00:00+02:00,Physical Flow,hour,20501111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T20:32:50+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T18:00:00+02:00,2026-09-16T19:00:00+02:00,Physical Flow,hour,20343333,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T20:32:50+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T19:00:00+02:00,2026-09-16T20:00:00+02:00,Physical Flow,hour,20135278,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T22:29:09+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T20:00:00+02:00,2026-09-16T21:00:00+02:00,Physical Flow,hour,20166111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T23:25:29+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T21:00:00+02:00,2026-09-16T22:00:00+02:00,Physical Flow,hour,20133333,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-16T23:25:29+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T22:00:00+02:00,2026-09-16T23:00:00+02:00,Physical Flow,hour,20042222,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T00:25:49+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-16,2026-09-16T23:00:00+02:00,2026-09-17T00:00:00+02:00,Physical Flow,hour,20050000,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T01:28:50+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-17,2026-09-17T00:00:00+02:00,2026-09-17T01:00:00+02:00,Physical Flow,hour,20121111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T02:34:36+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-17,2026-09-17T01:00:00+02:00,2026-09-17T02:00:00+02:00,Physical Flow,hour,20169167,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T04:32:09+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-17,2026-09-17T02:00:00+02:00,2026-09-17T03:00:00+02:00,Physical Flow,hour,20219167,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T05:38:10+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-17,2026-09-17T03:00:00+02:00,2026-09-17T04:00:00+02:00,Physical Flow,hour,20200833,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T05:38:10+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-17,2026-09-17T04:00:00+02:00,2026-09-17T05:00:00+02:00,Physical Flow,hour,20140000,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T06:29:09+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-17,2026-09-17T05:00:00+02:00,2026-09-17T06:00:00+02:00,Physical Flow,hour,20144444,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T07:37:29+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-17,2026-09-17T06:00:00+02:00,2026-09-17T07:00:00+02:00,Physical Flow,hour,20277500,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T09:04:29+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-17,2026-09-17T07:00:00+02:00,2026-09-17T08:00:00+02:00,Physical Flow,hour,20227222,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T10:07:09+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-17,2026-09-17T08:00:00+02:00,2026-09-17T09:00:00+02:00,Physical Flow,hour,20181944,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T11:28:30+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-17,2026-09-17T09:00:00+02:00,2026-09-17T10:00:00+02:00,Physical Flow,hour,20258333,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T11:28:30+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-17,2026-09-17T10:00:00+02:00,2026-09-17T11:00:00+02:00,Physical Flow,hour,20296111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T12:42:31+02:00
2026-09-17T15:29:26+00:00,gate,2026-09-17,2026-09-17T11:00:00+02:00,2026-09-17T12:00:00+02:00,Physical Flow,hour,20326111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T13:35:29+02:00
