snapshot_utc,terminal,gas_day,period_from,period_to,indicator,period_type,value_kwh,unit,operator_key,point_key,direction,flow_status,last_update
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T06:00:00+02:00,2026-09-04T07:00:00+02:00,Physical Flow,hour,19183056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T08:44:50+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T07:00:00+02:00,2026-09-04T08:00:00+02:00,Physical Flow,hour,19082500,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T10:00:29+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T08:00:00+02:00,2026-09-04T09:00:00+02:00,Physical Flow,hour,18895556,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T11:09:30+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T09:00:00+02:00,2026-09-04T10:00:00+02:00,Physical Flow,hour,18880000,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T12:22:10+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T10:00:00+02:00,2026-09-04T11:00:00+02:00,Physical Flow,hour,18982222,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T13:25:29+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T11:00:00+02:00,2026-09-04T12:00:00+02:00,Physical Flow,hour,19049444,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T13:25:29+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T12:00:00+02:00,2026-09-04T13:00:00+02:00,Physical Flow,hour,19038056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T15:00:29+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T13:00:00+02:00,2026-09-04T14:00:00+02:00,Physical Flow,hour,19113056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T15:57:31+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T14:00:00+02:00,2026-09-04T15:00:00+02:00,Physical Flow,hour,19148056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T17:10:10+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T15:00:00+02:00,2026-09-04T16:00:00+02:00,Physical Flow,hour,19176944,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T17:55:30+02:00
