snapshot_utc,terminal,gas_day,period_from,period_to,indicator,period_type,value_kwh,unit,operator_key,point_key,direction,flow_status,last_update
2026-09-10T21:13:15+00:00,gate,2026-09-09,2026-09-09T06:00:00+02:00,2026-09-09T07:00:00+02:00,Physical Flow,hour,18057500,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-09T08:47:29+02:00
2026-09-10T21:13:15+00:00,gate,2026-09-09,2026-09-09T07:00:00+02:00,2026-09-09T08:00:00+02:00,Physical Flow,hour,18016111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-09T09:54:49+02:00
2026-09-10T21:13:15+00:00,gate,2026-09-09,2026-09-09T08:00:00+02:00,2026-09-09T09:00:00+02:00,Physical Flow,hour,17974722,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-09T11:09:09+02:00
2026-09-10T21:13:15+00:00,gate,2026-09-09,2026-09-09T09:00:00+02:00,2026-09-09T10:00:00+02:00,Physical Flow,hour,17996944,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-09T12:20:50+02:00
2026-09-10T21:13:15+00:00,gate,2026-09-09,2026-09-09T10:00:00+02:00,2026-09-09T11:00:00+02:00,Physical Flow,hour,18083611,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-09T12:20:50+02:00
2026-09-10T21:13:15+00:00,gate,2026-09-09,2026-09-09T12:00:00+02:00,2026-09-09T13:00:00+02:00,Physical Flow,hour,18099444,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-09T15:28:10+02:00
2026-09-10T21:13:15+00:00,gate,2026-09-09,2026-09-09T13:00:00+02:00,2026-09-09T14:00:00+02:00,Physical Flow,hour,18103056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-09T15:28:10+02:00
2026-09-10T21:13:15+00:00,gate,2026-09-09,2026-09-09T14:00:00+02:00,2026-09-09T15:00:00+02:00,Physical Flow,hour,18146667,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-09T17:13:09+02:00
2026-09-10T21:13:15+00:00,gate,2026-09-09,2026-09-09T15:00:00+02:00,2026-09-09T16:00:00+02:00,Physical Flow,hour,18280556,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-09T18:01:49+02:00
2026-09-10T21:13:15+00:00,gate,2026-09-09,2026-09-09T16:00:00+02:00,2026-09-09T17:00:00+02:00,Physical Flow,hour,18741111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-09T18:34:50+02:00
2026-09-10T21:13:15+00:00,gate,2026-09-09,2026-09-09T17:00:00+02:00,2026-09-09T18:00:00+02:00,Physical Flow,hour,19081389,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-09T20:49:29+02:00
2026-09-10T21:13:15+00:00,gate,2026-09-09,2026-09-09T18:00:00+02:00,2026-09-09T19:00:00+02:00,Physical Flow,hour,19301667,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-09T20:49:29+02:00
2026-09-10T21:13:15+00:00,gate,2026-09-09,2026-09-09T19:00:00+02:00,2026-09-09T20:00:00+02:00,Physical Flow,hour,19379444,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-09T22:30:33+02:00
