snapshot_utc,terminal,gas_day,period_from,period_to,indicator,period_type,value_kwh,unit,operator_key,point_key,direction,flow_status,last_update
2026-09-08T00:25:59+00:00,gate,2026-09-07,2026-09-07T06:00:00+02:00,2026-09-07T07:00:00+02:00,Physical Flow,hour,19083333,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-07T08:38:09+02:00
2026-09-08T00:25:59+00:00,gate,2026-09-07,2026-09-07T07:00:00+02:00,2026-09-07T08:00:00+02:00,Physical Flow,hour,19133611,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-07T09:51:49+02:00
2026-09-08T00:25:59+00:00,gate,2026-09-07,2026-09-07T08:00:00+02:00,2026-09-07T09:00:00+02:00,Physical Flow,hour,19168333,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-07T11:00:50+02:00
2026-09-08T00:25:59+00:00,gate,2026-09-07,2026-09-07T09:00:00+02:00,2026-09-07T10:00:00+02:00,Physical Flow,hour,19138056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-07T12:03:50+02:00
2026-09-08T00:25:59+00:00,gate,2026-09-07,2026-09-07T10:00:00+02:00,2026-09-07T11:00:00+02:00,Physical Flow,hour,19077778,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-07T12:53:50+02:00
2026-09-08T00:25:59+00:00,gate,2026-09-07,2026-09-07T11:00:00+02:00,2026-09-07T12:00:00+02:00,Physical Flow,hour,19201111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-07T14:24:50+02:00
2026-09-08T00:25:59+00:00,gate,2026-09-07,2026-09-07T12:00:00+02:00,2026-09-07T13:00:00+02:00,Physical Flow,hour,19235556,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-07T14:24:50+02:00
2026-09-08T00:25:59+00:00,gate,2026-09-07,2026-09-07T13:00:00+02:00,2026-09-07T14:00:00+02:00,Physical Flow,hour,19144444,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-07T15:38:51+02:00
2026-09-08T00:25:59+00:00,gate,2026-09-07,2026-09-07T14:00:00+02:00,2026-09-07T15:00:00+02:00,Physical Flow,hour,19242500,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-07T16:47:29+02:00
2026-09-08T00:25:59+00:00,gate,2026-09-07,2026-09-07T15:00:00+02:00,2026-09-07T16:00:00+02:00,Physical Flow,hour,19244167,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-07T18:40:10+02:00
