snapshot_utc,terminal,gas_day,period_from,period_to,indicator,period_type,value_kwh,unit,operator_key,point_key,direction,flow_status,last_update
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T06:00:00+02:00,2026-09-17T07:00:00+02:00,Physical Flow,hour,20277500,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T09:04:29+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T07:00:00+02:00,2026-09-17T08:00:00+02:00,Physical Flow,hour,20227222,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T10:07:09+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T08:00:00+02:00,2026-09-17T09:00:00+02:00,Physical Flow,hour,20181944,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T11:28:30+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T09:00:00+02:00,2026-09-17T10:00:00+02:00,Physical Flow,hour,20258333,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T11:28:30+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T10:00:00+02:00,2026-09-17T11:00:00+02:00,Physical Flow,hour,20296111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T12:42:31+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T11:00:00+02:00,2026-09-17T12:00:00+02:00,Physical Flow,hour,20326111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T13:35:29+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T12:00:00+02:00,2026-09-17T13:00:00+02:00,Physical Flow,hour,20362778,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T14:19:49+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T13:00:00+02:00,2026-09-17T14:00:00+02:00,Physical Flow,hour,20327500,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T15:41:30+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T14:00:00+02:00,2026-09-17T15:00:00+02:00,Physical Flow,hour,20322500,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T16:29:49+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T15:00:00+02:00,2026-09-17T16:00:00+02:00,Physical Flow,hour,20323333,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T18:42:09+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T16:00:00+02:00,2026-09-17T17:00:00+02:00,Physical Flow,hour,20221667,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T18:42:09+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T17:00:00+02:00,2026-09-17T18:00:00+02:00,Physical Flow,hour,20250556,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T19:31:49+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T18:00:00+02:00,2026-09-17T19:00:00+02:00,Physical Flow,hour,20415000,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T20:53:29+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T19:00:00+02:00,2026-09-17T20:00:00+02:00,Physical Flow,hour,20445833,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T22:32:49+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T20:00:00+02:00,2026-09-17T21:00:00+02:00,Physical Flow,hour,20341944,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T23:32:09+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T21:00:00+02:00,2026-09-17T22:00:00+02:00,Physical Flow,hour,20255833,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-17T23:32:09+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T22:00:00+02:00,2026-09-17T23:00:00+02:00,Physical Flow,hour,20253056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-18T00:28:49+02:00
2026-09-18T00:20:27+00:00,gate,2026-09-17,2026-09-17T23:00:00+02:00,2026-09-18T00:00:00+02:00,Physical Flow,hour,20261111,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-18T01:28:09+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T06:00:00+02:00,2026-09-17T07:00:00+02:00,Physical Flow,hour,10303333,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T09:04:29+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T07:00:00+02:00,2026-09-17T08:00:00+02:00,Physical Flow,hour,10306389,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T10:07:09+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T08:00:00+02:00,2026-09-17T09:00:00+02:00,Physical Flow,hour,10297222,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T11:28:30+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T09:00:00+02:00,2026-09-17T10:00:00+02:00,Physical Flow,hour,10270833,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T11:28:30+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T10:00:00+02:00,2026-09-17T11:00:00+02:00,Physical Flow,hour,10282222,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T12:42:31+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T11:00:00+02:00,2026-09-17T12:00:00+02:00,Physical Flow,hour,10341667,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T13:35:29+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T12:00:00+02:00,2026-09-17T13:00:00+02:00,Physical Flow,hour,10380278,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T14:19:49+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T13:00:00+02:00,2026-09-17T14:00:00+02:00,Physical Flow,hour,10377778,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T15:41:30+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T14:00:00+02:00,2026-09-17T15:00:00+02:00,Physical Flow,hour,10378611,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T16:29:49+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T15:00:00+02:00,2026-09-17T16:00:00+02:00,Physical Flow,hour,10374722,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T18:42:09+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T16:00:00+02:00,2026-09-17T17:00:00+02:00,Physical Flow,hour,10377222,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T18:42:09+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T17:00:00+02:00,2026-09-17T18:00:00+02:00,Physical Flow,hour,10378333,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T19:31:49+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T18:00:00+02:00,2026-09-17T19:00:00+02:00,Physical Flow,hour,10390278,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T20:53:29+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T19:00:00+02:00,2026-09-17T20:00:00+02:00,Physical Flow,hour,10394167,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T22:32:49+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T20:00:00+02:00,2026-09-17T21:00:00+02:00,Physical Flow,hour,10404167,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T23:32:09+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T21:00:00+02:00,2026-09-17T22:00:00+02:00,Physical Flow,hour,10414722,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-17T23:32:09+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T22:00:00+02:00,2026-09-17T23:00:00+02:00,Physical Flow,hour,10411944,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-18T00:28:49+02:00
2026-09-18T00:20:27+00:00,eems,2026-09-17,2026-09-17T23:00:00+02:00,2026-09-18T00:00:00+02:00,Physical Flow,hour,10405278,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-18T01:28:09+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T06:00:00+02:00,2026-09-17T07:00:00+02:00,Physical Flow,hour,5032813,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T07:00:00+02:00,2026-09-17T08:00:00+02:00,Physical Flow,hour,5306531,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T08:00:00+02:00,2026-09-17T09:00:00+02:00,Physical Flow,hour,5291777,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T09:00:00+02:00,2026-09-17T10:00:00+02:00,Physical Flow,hour,5291829,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T10:00:00+02:00,2026-09-17T11:00:00+02:00,Physical Flow,hour,4847443,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T11:00:00+02:00,2026-09-17T12:00:00+02:00,Physical Flow,hour,4578883,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T12:00:00+02:00,2026-09-17T13:00:00+02:00,Physical Flow,hour,4558309,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T13:00:00+02:00,2026-09-17T14:00:00+02:00,Physical Flow,hour,4546733,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T14:00:00+02:00,2026-09-17T15:00:00+02:00,Physical Flow,hour,4528053,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T15:00:00+02:00,2026-09-17T16:00:00+02:00,Physical Flow,hour,4460900,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T16:00:00+02:00,2026-09-17T17:00:00+02:00,Physical Flow,hour,4475957,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T17:00:00+02:00,2026-09-17T18:00:00+02:00,Physical Flow,hour,4543410,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T18:00:00+02:00,2026-09-17T19:00:00+02:00,Physical Flow,hour,4581618,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T19:00:00+02:00,2026-09-17T20:00:00+02:00,Physical Flow,hour,4595308,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
2026-09-18T00:20:27+00:00,zeebrugge,2026-09-17,2026-09-17T20:00:00+02:00,2026-09-17T21:00:00+02:00,Physical Flow,hour,4630497,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-18T02:01:50+02:00
