snapshot_utc,series,terminal,sub,epoch_ms,time_label,value_mcm_d
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789966800000.0,,3.29890502912924
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789966920000.0,,3.28044726545736
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789967040000.0,,3.28044726545736
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789967160000.0,,2.88756426985189
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789967280000.0,,2.88756426985189
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789967400000.0,,3.0477498777620498
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789967520000.0,,4.54026544172689
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789967640000.0,,3.98397666914389
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789967760000.0,,3.93398792250082
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789967880000.0,,4.23392383558676
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789968000000.0,,4.10062114698812
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789968120000.0,,4.15939701826498
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789968240000.0,,4.15939701826498
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789968360000.0,,4.29749937422201
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789968480000.0,,4.65455980665609
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789968600000.0,,4.53491503126547
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789968720000.0,,4.746771873306479
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789968840000.0,,4.8203081281893
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789968960000.0,,5.03692571241781
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789969080000.0,,5.07698904402182
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789969200000.0,,6.183878768753261
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789969320000.0,,6.64706863386556
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789969440000.0,,6.64706863386556
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789969560000.0,,6.91367401106283
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789969680000.0,,7.46831001264974
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789969800000.0,,7.532143066238611
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789969920000.0,,7.65592427046224
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789970040000.0,,7.89191773970053
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789970160000.0,,7.89191773970053
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789970280000.0,,7.651492461990561
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789970400000.0,,7.651492461990561
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789970520000.0,,7.651492461990561
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789970640000.0,,7.7914610288851
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789970760000.0,,7.82936495954916
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789970880000.0,,7.75319308454916
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789971000000.0,,7.69188754255697
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789971120000.0,,7.69188754255697
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789971240000.0,,7.72997348005697
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789971360000.0,,7.72997348005697
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789971480000.0,,7.783038909744469
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789971600000.0,,7.783038909744469
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789971720000.0,,7.76029666120932
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789971840000.0,,7.76029666120932
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789971960000.0,,7.76029666120932
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789972080000.0,,7.76029666120932
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789972200000.0,,7.79457492048666
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789972320000.0,,7.79457492048666
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789972440000.0,,7.7349173277132195
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789972560000.0,,7.7349173277132195
2026-09-22T00:50:19+00:00,area_trajectory,grain,,1789972680000.0,,7.790619842361661
