snapshot_utc,series,terminal,sub,epoch_ms,time_label,value_mcm_d
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788843600000.0,,3.2695704344026697
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788843720000.0,,3.2695704344026697
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788843840000.0,,3.21353869612142
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788843960000.0,,3.1947513426058
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788844080000.0,,3.1947513426058
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788844200000.0,,3.4656826170198602
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788844320000.0,,3.4656826170198602
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788844440000.0,,3.55665197737142
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788844560000.0,,3.55665197737142
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788844680000.0,,3.55665197737142
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788844800000.0,,3.55665197737142
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788844920000.0,,3.61532080061361
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788845040000.0,,3.61532080061361
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788845160000.0,,3.61532080061361
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788845280000.0,,3.61532080061361
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788845400000.0,,3.63311938459799
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788845520000.0,,3.63311938459799
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788845640000.0,,3.63311938459799
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788845760000.0,,3.63311938459799
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788845880000.0,,3.6594873045198604
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788846000000.0,,3.6594873045198604
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788846120000.0,,3.7198040769808
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788846240000.0,,3.7198040769808
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788846360000.0,,3.64366662580892
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788846480000.0,,3.64366662580892
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788846600000.0,,3.68387768537924
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788846720000.0,,3.68387768537924
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788846840000.0,,3.7441944578401696
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788846960000.0,,3.7441944578401696
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788847080000.0,,3.68750317366049
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788847200000.0,,3.68750317366049
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788847320000.0,,3.68750317366049
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788847440000.0,,3.66970495588705
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788847560000.0,,3.69310656721517
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788847680000.0,,3.69310656721517
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788847800000.0,,3.69310656721517
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788847920000.0,,3.69310656721517
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788848040000.0,,3.69310656721517
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788848160000.0,,3.69310656721517
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788848280000.0,,3.7151898191683
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788848400000.0,,3.7151898191683
2026-09-09T00:15:40+00:00,area_trajectory,grain,,1788848520000.0,,3.63674487287924
