snapshot_utc,series,terminal,sub,epoch_ms,time_label,value_mcm_d
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788498000000.0,,3.3453786619417403
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788498120000.0,,3.3453786619417403
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788498240000.0,,3.33054675276205
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788498360000.0,,3.3120889890901704
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788498480000.0,,3.3120889890901704
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788498600000.0,,3.27022998030111
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788498720000.0,,3.27022998030111
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788498840000.0,,3.22935937483236
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788498960000.0,,3.22935937483236
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788499080000.0,,3.2824251707308
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788499200000.0,,3.2824251707308
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788499320000.0,,3.30154174787924
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788499440000.0,,3.30154174787924
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788499560000.0,,3.2830843504183
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788499680000.0,,3.2830843504183
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788499800000.0,,3.2830843504183
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788499920000.0,,3.2830843504183
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788500040000.0,,3.33977526838705
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788500160000.0,,3.33977526838705
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788500280000.0,,3.22870019514486
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788500400000.0,,3.22870019514486
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788500520000.0,,3.26561535627767
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788500640000.0,,3.26561535627767
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788500760000.0,,3.2478171385042396
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788500880000.0,,3.2478171385042396
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788501000000.0,,3.30483764631674
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788501120000.0,,3.30483764631674
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788501240000.0,,3.2296889646761104
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788501360000.0,,3.2296889646761104
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788501480000.0,,3.28670983869955
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788501600000.0,,3.28670983869955
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788501720000.0,,3.28670983869955
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788501840000.0,,3.26792248518392
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788501960000.0,,3.2132091062776698
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788502080000.0,,3.2132091062776698
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788502200000.0,,3.24946508772299
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788502320000.0,,3.24946508772299
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788502440000.0,,3.3249433592073596
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788502560000.0,,3.3249433592073596
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788502680000.0,,3.22935937483236
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788502800000.0,,3.22935937483236
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788502920000.0,,3.22935937483236
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788503040000.0,,3.22935937483236
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788503160000.0,,3.2834139402620504
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788503280000.0,,3.2834139402620504
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788503400000.0,,3.2458392332308
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788503520000.0,,3.2458392332308
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788503640000.0,,3.2834139402620504
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788503760000.0,,3.2834139402620504
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788503880000.0,,3.2633082273714202
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788504000000.0,,3.2633082273714202
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788504120000.0,,3.28077685530111
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788504240000.0,,3.28077685530111
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788504360000.0,,3.28077685530111
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788504480000.0,,3.28077685530111
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788504600000.0,,3.2392474363558
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788504720000.0,,3.2392474363558
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788504840000.0,,3.25737524397299
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788504960000.0,,3.25737524397299
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788505080000.0,,3.2916536863558004
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788505200000.0,,3.2916536863558004
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788505320000.0,,3.2916536863558004
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788505440000.0,,3.25177221662924
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788505560000.0,,3.26891125471517
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788505680000.0,,3.26891125471517
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788505800000.0,,3.28539147932455
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788505920000.0,,3.28539147932455
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788506040000.0,,3.3022009275667403
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788506160000.0,,3.3022009275667403
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788506280000.0,,3.3022009275667403
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788506400000.0,,3.3022009275667403
2026-09-05T00:07:04+00:00,area_trajectory,grain,,1788506520000.0,,3.1828857420198604
