snapshot_utc,series,terminal,sub,epoch_ms,time_label,value_mcm_d
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788498000000.0,,3.3453786619417403
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788498120000.0,,3.3453786619417403
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788498240000.0,,3.33054675276205
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788498360000.0,,3.3120889890901704
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788498480000.0,,3.3120889890901704
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788498600000.0,,3.27022998030111
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788498720000.0,,3.27022998030111
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788498840000.0,,3.22935937483236
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788498960000.0,,3.22935937483236
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788499080000.0,,3.2824251707308
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788499200000.0,,3.2824251707308
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788499320000.0,,3.30154174787924
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788499440000.0,,3.30154174787924
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788499560000.0,,3.2830843504183
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788499680000.0,,3.2830843504183
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788499800000.0,,3.2830843504183
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788499920000.0,,3.2830843504183
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788500040000.0,,3.33977526838705
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788500160000.0,,3.33977526838705
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788500280000.0,,3.22870019514486
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788500400000.0,,3.22870019514486
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788500520000.0,,3.26561535627767
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788500640000.0,,3.26561535627767
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788500760000.0,,3.2478171385042396
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788500880000.0,,3.2478171385042396
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788501000000.0,,3.30483764631674
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788501120000.0,,3.30483764631674
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788501240000.0,,3.2296889646761104
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788501360000.0,,3.2296889646761104
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788501480000.0,,3.28670983869955
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788501600000.0,,3.28670983869955
2026-09-04T14:53:39+00:00,area_trajectory,grain,,1788501720000.0,,3.28670983869955
