snapshot_utc,series,terminal,sub,epoch_ms,time_label,value_mcm_d
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789707600000.0,,3.2395770261995502
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789707720000.0,,3.26001232893392
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789707840000.0,,3.26001232893392
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789707960000.0,,3.2395770261995502
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789708080000.0,,3.2395770261995502
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789708200000.0,,3.19639929182455
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789708320000.0,,3.19639929182455
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789708440000.0,,3.2379290769808
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789708560000.0,,3.2379290769808
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789708680000.0,,3.2379290769808
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789708800000.0,,3.2379290769808
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789708920000.0,,3.17200891096517
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789709040000.0,,3.17200891096517
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789709160000.0,,3.2346331785433002
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789709280000.0,,3.2346331785433002
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789709400000.0,,3.21386828596517
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789709520000.0,,3.21386828596517
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789709640000.0,,3.25407934553549
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789709760000.0,,3.25407934553549
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789709880000.0,,3.23265527326986
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789710000000.0,,3.23265527326986
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789710120000.0,,3.2530905760042397
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789710240000.0,,3.2530905760042397
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789710360000.0,,3.23100732405111
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789710480000.0,,3.23100732405111
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789710600000.0,,3.1894779051057998
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789710720000.0,,3.1894779051057998
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789710840000.0,,3.2092536619417396
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789710960000.0,,3.2092536619417396
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789711080000.0,,3.26891125471517
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789711200000.0,,3.26891125471517
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789711320000.0,,3.20529858381674
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789711440000.0,,3.20529858381674
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789711560000.0,,3.20529858381674
2026-09-18T14:53:39+00:00,area_trajectory,grain,,1789711680000.0,,3.20529858381674
